rubygem_id,gem_downloads
181393,4932
181394,15198
181395,1134
181396,646
181397,660
181398,662
181399,1134
181400,700
181401,660
181402,658
181403,658
181404,672
181405,704
181406,662
181407,660
181408,652
181409,690
181410,682
181411,652
181412,1118
181413,656
181414,764
181415,766
181416,4698
181417,696
181418,654
181419,4618
181420,36956
181421,18110
181422,3054
181423,4554
181424,250
181425,14768
181426,700
181427,4
181428,804
181429,1094
181430,2008
181431,3518
181432,1512
181433,1062
181434,666
181435,706
181436,3374
181437,8944
181438,720
181439,2354116
181440,1560
181441,11276
181442,658
181443,654
181444,1008
181445,1128
181446,656
181447,35744
181448,2174
181449,4696
181450,3440
181451,646
181452,9610
181453,2892
181454,3174
181455,1070
181456,1044
181457,678
181458,1646
181459,2954
181460,660
181461,12840
181462,642
181463,3476
181464,6634
181465,674
181466,1364
181467,4906
181468,656
181469,4332
181470,4562
181471,3360
181472,744
181473,654
181474,1544
181475,2444
181476,1096
181477,658
181478,358
181479,7942
181480,2296
181481,2824
181482,692
181483,650
181484,734
181485,1338
181486,18422
181487,682
181488,1590
181489,764
181490,7430
181491,2750
181492,664
181493,696
181494,1794
181495,2756
181496,7390
181497,756
181498,5704
181499,2556
181500,662
181501,3222
181502,114
181503,1190
181504,3234
181505,6006
181506,676
181507,2432
181508,2102
181509,672
181510,1098
181511,10456
181512,7826
181513,17424
181514,5766
181515,9358
181516,1092
181517,662
181518,7572
181519,664
181520,694
181521,4610
181522,1960
181523,1014
181524,646
181525,2548
181526,2882
181527,1132
181528,9922
181529,1686
181530,2460
181531,1506
181532,1640
181533,1494
181534,30302
181535,2752
181536,7976
181537,1194
181538,660
181539,41790
181540,1786
181541,664
181542,2774
181543,21656410
181544,15830
181545,261242
181546,662
181547,2410
181548,662
181549,3534
181550,1612
181551,658
181552,824
181553,724
181554,1042
181555,666
181556,1288
181557,538
181558,7990
181559,724
181560,1110
181561,3428
181562,2872
181563,660
181564,732
181565,724
181566,726
181567,3528
181568,1220
181569,2948
181570,1666
181571,690
181572,1046
181573,1198
181574,3838
181575,2102
181576,4814
181577,2908
181578,644
181579,4738
181580,676
181581,668
181582,1090
181583,1996
181584,3990
181585,5678
181586,684
181587,1254
181588,822
181589,740
181590,4980
181591,3106
181592,716
181593,1080
181594,4514
181595,702
181596,1140
181597,66
181598,2590
181599,666
181600,2560
181601,1130
181602,2742
181603,666
181604,295604
181605,678
181606,1042
181607,652
181608,668
181609,4854
181610,5742
181611,5628
181612,310
181613,9038
181614,1164
181615,16
181616,684
181617,2978
181618,658
181619,4544
181620,13010
181621,6634
181622,8332
181623,666
181624,50196
181625,53540
181626,696
181627,1530
181628,3086
181629,4100
181630,3332
181631,6570
181632,1976
181633,1472
181634,1030
181635,2214
181636,676
181637,682
181638,684
181639,1570
181640,2412
181641,1038
181642,1076
181643,3158
181644,2940
181645,650
181646,1498
181647,2650
181648,4824
181649,1964
181650,7050
181651,1016
181652,162
181653,1414
181654,2162
181655,680
181656,44
181657,678
181658,1126
181659,2070
181660,2376
181661,3422
181662,658
181663,5208
181664,680
181665,3042
181666,1320
181667,2532
181668,738
181669,10236
181670,6286
181671,1496
181672,666
181673,1160
181674,1482
181675,1274
181676,734
181677,706
181678,17186
181679,670
181680,118200
181681,1876
181682,3130
181683,930
181684,6834
181685,4496
181686,668
181687,458
181688,2376
181689,1442
181690,1960
181691,2460
181692,7176
181693,11842
181694,662
181695,1486
181696,460
181697,650
181698,660
181699,16016
181700,2310
181701,79712
181702,1964
181703,1882
181704,672
181705,656
181706,652
181707,2758
181708,2352
181709,965702
181710,230
181711,256
181712,258
181713,652
181714,656
181715,3220
181716,1076
181717,4680
181718,2198
181719,1132
181720,658
181721,2388
181722,1154
181723,202
181724,1394
181725,2710
181726,200
181727,3366
181730,9172
181732,1044
181733,1428
181734,1076
181735,2136
181736,638
181737,648
181738,640
181739,644
181740,640
181741,638
181742,30760
181743,654
181744,3456
181745,694
181746,4384
181747,6350
181748,1170
181749,1130
181750,1660
181751,8646
181752,14526
181753,654
181754,660
181755,666
181756,4966
181757,1180
181758,2956
181759,1476
181760,2032
181761,1220
181762,2794
181763,6296
181764,646
181765,6716
181766,954
181767,6530
181768,828
181769,12734
181770,8320
181771,644
181772,3828
181773,12296
181774,634
181775,638
181776,644
181777,644
181778,644
181779,1018
181780,642
181781,630
181782,636
181783,1958
181784,3068
181785,1186
181786,1148
181787,682
181788,684
181789,648
181790,1234
181791,1008
181792,1092
181793,648
181794,1184
181795,1932
181796,656
181797,1140
181798,3238
181799,752
181800,1592
181801,3758
181802,3052
181803,2394
181804,17256
181805,2324
181806,1074
181807,1808
181808,648
181809,4250
181810,1704
181811,1036
181812,1212
181813,890
181814,11236
181815,4118
181816,648
181817,670
181818,698
181819,1496
181820,71400
181821,1294
181822,652
181823,17258
181824,188546
181825,714
181826,13268
181827,4310
181828,1758
181829,2128
181830,1552
181831,2882
181832,650
181833,1930
181834,1624
181835,670
181836,50956
181837,668
181838,1024
181839,7056
181840,1392
181841,730
181842,59900
181843,1358
181844,4320
181845,6122
181846,1676
181847,2806
181848,3176
181849,7702
181850,648
181851,2142
181852,2742
181853,1020
181854,754
181855,2952
181856,1574
181857,1532
181858,6022
181859,1546
181860,3158
181861,5120
181862,2282
181863,164
181864,1538
181865,3282
181866,1062
181867,3252
181868,1784
181869,96024
181870,658
181871,7236
181872,2258
181873,3064
181874,1082
181875,106
181876,1896
181877,5284
181878,1666
181879,1784
181880,828
181881,11584
181882,652
181883,1104
181884,646
181885,2880
181886,674
181887,644
181888,654
181889,648
181890,2250
181891,7630
181892,5424
181893,648
181894,650
181895,3748
181896,5810
181897,650
181898,35050
181899,10326
181900,640
181901,390
181902,668
181903,476
181904,658
181905,4532
181906,904
181907,646
181908,650
181909,658
181910,5266
181911,6494
181912,656
181913,15730
181914,864
181915,2
181916,2314
181917,1504
181918,6790
181919,604
181920,668
181921,656
181922,646
181923,1518
181924,18766
181925,46416
181926,34054
181927,37936
181928,1686
181929,1512
181930,640
181931,1792
181932,18574
181933,64256
181934,2840
181935,2552
181936,638
181937,640
181938,682
181939,652
181940,51174
181941,838
181942,4
181943,1098
181944,662
181945,698
181946,648
181947,644
181948,638
181949,1118
181950,11574
181951,2780
181952,764
181953,15832
181954,5310
181955,1390
181956,1014
181957,642
181958,674
181959,4852
181960,650
181961,74
181962,648
181963,718
181964,658
181965,296500
181966,3154
181967,6014
181968,1100
181969,1008
181970,652
181971,31324
181972,534
181973,648
181974,1616
181975,10898
181976,1236
181977,1576
181978,2088
181979,6766
181980,2728
181981,1522
181982,20688
181983,644
181984,3068
181985,0
181986,668
181987,4266
181988,29942
181989,776
181990,656
181991,2276
181992,1516
181993,660
181994,2176
181995,1868
181996,672
181997,1888
181998,660
181999,18989364
182000,1876
182001,5478
182002,646
182003,638
182004,670
182005,1180
182006,6426
182007,648
182008,1482
182009,820
182010,1694
182011,670
182012,10396
182013,670
182014,722
182015,3398
182016,45584
182017,648788
182018,5640
182019,670
182020,2996
182021,652
182022,12702
182023,3266
182024,272
182025,1396
182026,2268
182027,2024
182028,1188
182029,638
182030,1002
182031,6454
182032,802
182033,10098
182034,686
182035,646
182036,6144
182037,638
182038,992
182039,674
182040,638
182041,2392
182042,11832
182043,2138
182046,636
182047,646
182048,680
182049,2466
182050,3564
182051,7812
182052,1584
182053,3432
182054,3022
182055,720
182056,2026
182057,476
182058,2440
182059,692
182060,1560
182061,1012
182062,678
182063,2170
182064,644
182065,682
182066,13682
182067,2768
182068,640
182069,674
182070,1110
182071,780
182072,3826
182073,648
182074,704
182075,636
182076,640
182077,640
182078,3696
182079,634
182080,2510
182081,19160
182082,1808
182083,1470
182084,9022
182085,1694
182086,4554
182087,23194
182088,11912
182089,1732
182090,6086
182091,11160
182092,1140
182093,674
182094,15600
182095,2264
182096,2734
182097,640
182098,650
182099,23024
182100,2860
182101,1426
182102,1004
182103,14108
182105,5890
182106,1128
182107,9228
182108,4926
182109,2234
182110,6754
182111,2832
182112,17036
182113,6196
182114,17022
182115,630
182116,6202
182117,3018
182118,2070
182119,626
182120,33144
182121,628
182122,1018
182123,1506
182124,2874
182125,2900
182126,2032
182127,656
182128,1480
182129,2516
182130,262
182131,8722
182132,2228
182133,2220
182134,2226
182135,642
182136,320
182137,2272
182138,636
182139,2834
182140,684
182141,7874
182142,654
182143,1528
182144,452
182145,1212
182146,1560
182147,320
182148,1092
182149,1428
182150,40124
182151,29336
182152,29372
182153,29288
182154,29282
182155,39430
182156,29976
182157,29978
182158,29940
182159,29978
182160,29960
182161,29946
182162,29330
182163,29340
182164,28604
182165,29324
182166,37384
182167,30010
182168,29992
182169,29986
182170,29990
182171,29972
182172,29996
182173,642
182174,29966
182175,3176
182176,8006
182177,636
182178,3854
182179,3158
182180,3578
182181,121406
182182,640
182183,3812
182184,1400
182185,13934
182186,9854
182187,1456
182188,618
182189,628
182190,1460
182191,672
182192,1462
182193,5410
182194,1044
182195,1704
182196,634
182197,10512
182198,1394
182199,2028
182200,642
182201,638
182202,11674
182203,1205002
182204,642
182205,1010
182206,68180
182207,28
182208,620
182209,1124
182210,1972
182211,3026
182212,2462
182213,2200
182214,2210
182215,1108
182216,1462
182217,1484
182218,1464
182219,640
182220,7746
182221,1376
182222,1078
182223,986
182224,1090
182225,624
182226,2228
182227,9930
182228,14938
182229,19526
182230,6866
182231,8656
182232,1204
182233,1488
182234,5586
182235,1112
182236,0
182237,92
182238,1542
182239,2208
182240,1422
182241,980
182242,6942
182243,986
182244,632
182245,1270
182246,960
182247,11242
182248,10284
182249,8002
182250,632
182251,820
182252,1438
182253,6914
182254,640
182255,1010
182256,1458
182257,170
182258,16964
182259,654
182260,1624
182261,6222
182262,618
182263,2166
182264,1352
182265,10216
182266,17954
182267,2232
182268,42
182269,636
182270,1020
182271,65176
182272,590
182273,6496
182274,3134
182275,626
182276,2438
182277,1026
182278,728
182279,11312
182280,1374
182281,618
182282,3778
182283,1132
182284,2172
182285,3632
182286,27010
182287,4054
182288,3986
182289,5016
182290,4968
182291,138056
182292,3008
182293,1442
182294,4478
182295,1410
182296,85430
182297,662
182298,9552
182299,5756
182300,12
182301,6516
182302,5126
182303,18116
182304,1978
182305,2654
182306,2656
182307,46
182308,13954
182309,3794
182310,4260
182311,6444
182312,4064
182313,658
182314,702
182315,694
182316,628
182317,13476
182318,1430
182319,4680
182320,3376
182321,998
182322,11966
182323,4724
182324,2208
182325,7134
182326,1576
182327,3054
182328,1670
182329,1252
182330,1676
182331,1314
182332,628
182333,628
182334,1428
182335,11426
182336,4352
182337,622
182338,43034
182339,1108
182340,3166
182341,278002
182342,8684
182343,2624
182344,200
182345,21032
182346,638
182347,3186
182348,8970
182349,22240
182350,1630
182351,24
182352,5150
182353,7762
182354,4898
182355,2296
182356,6748
182357,628
182358,16096
182359,5036
182360,618
182361,650
182362,660
182363,628
182364,1688
182365,622
182366,2610
182367,1862
182368,2144
182369,2402
182370,48826
182371,2464
182372,27852
182373,17830
182374,17012
182375,2228
182376,4010
182377,4628
182378,17010
182379,1162
182380,1922
182381,630
182382,9574
182383,1806
182384,4408
182385,448
182386,15704
182387,2422
182388,3708
182389,634
182390,636
182391,2474
182392,3962
182393,638
182394,116528
182395,2146
182396,640
182397,2710
182398,2714
182399,1172
182400,2000
182401,1168
182402,1222
182403,2838
182404,714
182405,616
182406,1002
182407,666
182408,4812
182409,7086
182410,626
182411,1662
182412,950
182413,244950
182414,618
182415,1106
182416,622
182417,950
182418,642
182419,36718
182420,676
182421,1684
182422,347478
182423,774
182424,2098
182425,8862
182426,1522
182427,634
182428,1782
182429,3374
182430,5516
182431,2882
182432,3198
182433,634
182434,124
182435,784
182436,624
182437,2884
182438,632
182439,640
182440,1188
182441,2696
182442,2904
182443,3580
182444,3330
182445,2896
182446,14404
182447,2624
182448,1448
182449,650
182450,8932
182451,3148
182452,3048
182453,3122
182454,3652
182455,21238
182456,2514
182457,4680
182458,16858
182459,3054
182460,2108
182461,12626
182462,4728
182463,3536
182464,33580
182465,9944
182466,3338
182467,19634
182468,1454
182469,700
182470,3444
182471,2716
182472,1048
182473,630
182474,1086
182475,1502
182476,4642
182477,770
182478,12970
182479,5892
182480,7928
182481,3130
182482,1740
182483,4588
182484,11266
182485,1038
182486,1420
182490,1678
182491,636
182492,1030
182493,930
182494,634
182495,794
182496,1042
182497,8160
182498,5678
182499,11244
182500,18
182501,1828
182502,780
182503,2242
182504,6964
182505,3716
182506,5020
182507,626
182508,3210
182509,6386
182510,1094
182511,638
182512,700
182513,620
182514,644
182515,434
182516,434
182517,440
182518,430
182519,432
182520,440
182521,428
182522,434
182523,428
182524,442
182525,432
182526,434
182527,430
182528,432
182529,440
182530,438
182531,438
182532,442
182533,446
182534,548
182535,440
182536,444
182537,432
182538,450
182539,430
182540,440
182541,440
182542,438
182543,440
182544,436
182545,440
182546,442
182547,436
182548,436
182549,436
182550,438
182551,422
182552,430
182553,434
182554,426
182555,456
182556,426
182557,426
182558,428
182559,422
182560,426
182561,426
182562,426
182563,430
182564,426
182565,426
182566,430
182567,428
182568,424
182569,422
182570,420
182571,422
182572,422
182573,422
182574,422
182575,418
182576,418
182577,418
182578,416
182579,420
182580,420
182581,424
182582,422
182583,424
182584,422
182585,414
182586,426
182587,424
182588,424
182589,420
182590,428
182591,426
182592,432
182593,422
182594,426
182595,424
182596,432
182597,422
182598,428
182599,456
182600,448
182601,434
182602,446
182603,594
182604,508
182605,1252
182606,476
182607,516
182608,584
182609,628
182610,440
182611,442
182612,484
182613,438
182614,434
182615,444
182616,442
182617,444
182618,442
182619,436
182620,442
182621,444
182622,436
182623,472
182624,434
182625,438
182626,442
182627,444
182628,436
182629,426
182630,424
182631,426
182632,428
182633,576
182634,420
182635,430
182636,438
182637,424
182638,422
182639,430
182640,428
182641,426
182642,434
182643,428
182644,430
182645,432
182646,432
182647,430
182648,442
182649,430
182650,428
182651,426
182652,426
182653,432
182654,432
182655,426
182656,428
182657,420
182658,428
182659,426
182660,426
182661,426
182662,426
182663,424
182664,428
182665,426
182666,432
182667,434
182668,432
182669,428
182670,428
182671,428
182672,428
182673,430
182674,424
182675,420
182676,420
182677,424
182678,424
182679,424
182680,424
182681,422
182682,428
182683,424
182684,430
182685,424
182686,460
182687,426
182688,428
182689,424
182690,444
182691,428
182692,434
182693,430
182694,432
182695,432
182696,438
182697,508
182698,442
182699,618
182700,436
182701,464
182702,500
182703,448
182704,442
182705,436
182706,448
182707,444
182708,434
182709,436
182710,450
182711,440
182712,438
182713,442
182714,438
182715,436
182716,446
182717,442
182718,440
182719,446
182720,446
182721,446
182722,440
182723,444
182724,438
182725,442
182726,444
182727,440
182728,436
182729,444
182730,426
182731,432
182732,444
182733,436
182734,438
182735,432
182736,432
182737,614
182738,2572
182739,1652
182740,634
182741,2268
182742,622
182743,18464
182744,13980
182745,626
182746,3608
182747,712
182748,720
182749,4896
182750,1784
182751,2722
182752,1618
182753,2166
182754,2924
182755,1104
182756,626
182757,12036
182758,12034
182759,12040
182760,20030
182761,19632
182762,314
182763,622
182764,25960
182765,638
182766,20196
182767,756
182768,3564
182769,2596
182770,6824
182771,184
182772,634
182773,3788
182774,4804
182775,16496
182776,8300
182777,998
182778,1388
182779,400
182780,1490
182781,632
182782,642
182783,1022
182784,236
182785,614
182786,414
182787,2838
182788,644
182789,1504
182790,2644
182791,7092
182792,18954
182793,11226
182794,620
182795,3022
182796,800
182797,2356
182798,606
182799,622
182800,1380
182801,1556
182802,630
182803,0
182804,658
182805,298
182806,642
182807,650
182808,634
182809,127502
182810,698
182811,1052
182812,888
182813,646
182814,624
182815,25244
182816,1900
182817,1482
182818,2154
182819,682
182820,4810
182821,2650
182822,682
182823,1518
182824,4030
182825,1018
182826,410
182827,226
182828,75882
182829,2286
182830,1026
182831,404
182832,4516
182833,53100
182834,772
182835,740
182836,9662
182837,640
182838,1190
182839,1018
182840,1318
182841,8816
182842,1054
182843,11900
182844,684
182845,824
182846,638
182847,1198
182848,432
182849,414
182850,1452
182851,1076
182852,3530
182853,5616
182854,406
182860,1992
182863,640
182867,662
182868,418
182869,420
182870,410
182871,1098
182872,414
182873,412
182874,410
182875,1350
182876,1708
182877,620
182878,404
182879,1038
182880,6138
182881,640
182882,7806
182883,27024
182884,1066
182885,8912
182886,2330
182887,764
182888,14000
182889,530
182890,560
182891,754
182892,1430
182893,17392
182894,1752
182895,4290
182896,512
182897,9418
182898,7790
182899,738
182900,11712
182906,732
182907,742
182908,814
182909,2718
182910,818
182911,2036
182912,3180
182913,1062
182914,642
182915,1384
182916,614
182917,36
182918,656
182919,9180
182920,7434
182921,618
182922,5382
182923,2088
182924,13586
182925,3440
182926,1068
182927,2164
182928,2298
182929,2342
182930,1798
182931,636
182932,2864
182933,8
182934,6058
182935,1994
182936,1996
182937,9524
182938,6816
182939,1782
182940,1752
182941,2774
182942,2208
182943,3702
182944,3530
182945,624
182946,1776
182947,2700
182948,14
182949,1790
182950,8672
182951,1784
182952,636
182953,636
182954,4558
182955,79234
182956,154706
182957,3670
182958,372
182959,9488
182960,292
182961,3248
182962,10102
182963,2648
182964,11476
182965,7426
182966,1778
182967,3298
182968,5694
182969,10942
182970,2718
182971,7590
182972,3816
182973,3956
182974,1762
182975,2796
182976,26
182977,6752
182978,1768
182979,1824
182980,33204
182981,5202
182982,5034
182983,4554
182984,14556
182985,1796
182986,3816
182987,6458
182988,1832
182989,1772
182990,12780
182991,32138
182992,5306
182993,1778
182994,2794
182995,544
182996,3898
182997,2842
182998,1784
182999,1758
183000,6312
183001,7674
183002,1772
183003,4446
183004,5564
183005,5528
183006,1768
183007,2834
183008,1802
183009,15512
183010,3866
183011,1816
183012,4792
183013,3582
183014,2106
183015,1764
183016,2802
183017,1784
183018,2692
183019,1768
183020,5738
183021,2754
183031,1752
183032,17740
183033,1868
183034,1752
183035,1766
183036,1752
183037,1756
183038,1776
183039,7800
183040,2674
183041,7658
183042,3836
183043,8418
183044,7170
183045,1866
183046,55576
183047,11474
183048,139386
183049,1752
183050,882
183051,2752
183052,1812
183053,1744
183054,2738
183055,32162
183056,1784
183057,1782
183058,4700
183059,1756
183060,1736
183061,7246
183062,3084
183063,5206
183064,13052
183065,13080
183066,1742
183067,1772
183068,7390
183069,14912
183070,7210
183071,896
183072,6458
183073,14018
183074,6144
183075,1744
183076,1744
183077,4648
183078,2890
183079,634
183080,32170
183081,2560
183082,1748
183083,1754
183084,1740
183085,3612
183086,2130
183087,3438
183088,1766
183089,170
183090,2718
183091,311136
183092,1968
183093,4306
183094,119186
183095,8470
183096,1768
183097,52
183098,7452
183099,1996
183100,1770
183101,1782
183102,4176
183103,3132
183104,1828
183105,2694
183106,8734
183107,2842
183108,3786
183109,2898
183110,6442
183111,8236
183112,1758
183113,2712
183114,3862
183115,39728
183116,1756
183117,1792
183118,2352
183119,4530
183120,4666
183121,1730
183122,2794
183123,9508
183124,295034
183125,2026
183126,8
183127,1736
183128,0
183129,2356
183130,4828
183131,13948
183132,14986
183133,976
183134,3358
183135,866
183136,2644
183137,42262
183138,5648
183139,27096
183140,4302
183141,1722
183142,5542
183143,5918
183144,1148
183145,2704
183146,6346
183147,2692
183148,180
183149,2710
183150,1730
183151,5318
183152,3686
183153,2608
183154,6452
183155,3678
183156,10310
183157,2732
183158,7584
183159,3694
183160,6860
183161,3646
183162,134388
183163,3574
183164,3584
183165,3632
183166,1834
183167,33542
183168,874
183169,4018
183170,614
183171,4866
183172,1760
183173,602
183174,2734
183175,1716
183176,1810
183177,2786
183178,598
183179,2646
183180,7206
183181,7236
183182,14050
183183,1742
183184,11738
183185,3690
183186,1754
183187,5016
183188,4592
183189,1776
183190,2708
183191,2200
183192,9198
183193,31118
183194,26866
183195,26096
183196,1740
183197,3740
183198,3000
183199,14628
183200,3240
183201,598
183202,4656
183203,2726
183204,5224
183205,1746
183206,3152
183207,1734
183208,2318
183209,1750
183210,2708
183211,59742
183212,60212
183213,6114
183214,3690
183215,8358
183216,484
183217,346
183218,484
183219,3680
183220,2516
183221,4102
183222,6252
183223,1720
183224,1780
183225,1716
183226,1714
183227,3208
183228,1706
183229,232
183230,186870
183231,2588
183232,145854
183233,111134
183234,66702
183235,1834
183236,1722
183237,11656
183238,2788
183239,3510
183240,3660
183241,1768
183242,12382
183243,65548
183244,3012
183245,6208
183246,2330
183247,8360
183248,2598
183249,18066
183250,1720
183251,2598
183252,2638
183253,1124
183254,1754
183255,2670
183256,2738
183257,1712
183258,46
183259,3828
183260,10984
183261,4646
183262,5686
183263,1760
183264,1698
183265,1724
183266,2626
183267,57998
183268,3968
183269,7516
183270,3968
183271,3242
183272,3716
183273,1776
183274,4488
183275,2776
183276,1726
183277,2882
183278,1704
183279,1706
183280,17742
183281,6218
183282,33756
183283,3538
183284,3402
183285,2658
183286,8216
183287,1708
183288,1714
183289,8
183290,1722
183291,1694
183292,2722
183293,12712
183294,1700
183295,80414
183296,5460
183297,1734
183298,1696
183299,3048
183300,7580
183301,0
183302,35098
183303,1998
183320,2636
183322,1686
183323,4404
183324,1692
183325,3164
183326,36
183327,2872
183328,7080
183329,2736
183330,6052
183331,1714
183332,4006
183333,1686
183334,1680
183335,7892
183336,6166
183337,1692
183338,13966
183339,1726
183340,70058
183341,10466
183342,10038
183343,2610
183344,2632
183345,35548
183346,15252634
183347,3678
183348,4554
183349,1728
183350,1690
183351,7222
183352,1696
183353,1692
183354,5728
183355,3598
183356,12694
183357,2420
183358,3736
183359,3662
183360,1826
183361,16938
183362,2676
183363,69550
183364,8894
183365,126104
183366,34762
183367,2014
183368,4870
183369,1770
183370,4622
183371,4504
183372,1780
183373,1892
183374,4190
183375,3018
183376,4646
183377,12166
183378,2664
183379,1718
183380,3414
183381,5046
183382,1704
183383,8724
183384,2696
183385,9864
183386,16182
183387,1692
183388,1690
183389,0
183390,90788
183391,4144
183392,2520
183393,2632
183394,5880
183395,10848
183396,1692
183397,1724
183398,2798
183399,3532
183400,3582
183401,1674
183402,1794
183403,2628
183404,4310
183405,12096
183406,14284
183407,2568
183408,3862
183409,1714
183410,16948
183411,2700
183412,4722
183413,4922
183414,1714
183415,21838
183416,4048
183417,6236
183418,1696
183419,2574
183420,2676
183421,11194
183422,6800
183423,2924
183424,32
183425,250
183426,2802
183427,78
183428,2258
183429,1688
183430,2660
183431,1954
183432,3364
183433,2654
183434,1688
183435,1678
183436,1690
183437,1684
183438,3532
183439,1686
183440,1718
183441,4380
183442,1884
183443,1688
183444,1682
183445,1804
183446,7848
183447,2668
183448,2680
183449,2558
183450,4854
183451,6724
183452,6364
183453,1704
183454,96482
183455,1740
183456,11112
183457,1698
183458,10554
183459,1728
183460,9584
183461,5408
183462,4420
183463,3382
183464,1844
183465,17880
183466,2708
183467,10576
183468,1698
183469,16028
183470,1716
183471,4320
183472,1734
183473,2794
183474,2218
183475,5638
183476,2738
183477,20714
183478,4494
183479,1680
183480,2852
183481,3430
183482,8544
183483,4564
183484,1688
183485,7558
183486,3344
183487,1336
183488,6972
183489,2566
183490,2668
183491,1756
183492,4576
183493,4350
183494,12688
183495,2606
183496,7902
183497,1698
183498,1710
183499,844
183500,1684
183501,4528
183502,1674
183503,1726
183504,3492
183505,1674
183506,846
183507,1700
183508,20456
183509,12010
183510,2204
183511,1712
183512,212
183513,1780
183514,6328
183515,1780
183516,1680
183517,2694
183518,145884
183519,1676
183520,3718
183521,2692
183522,2664
183523,1698
183524,10136
183525,13750
183526,2562
183527,15258
183528,6156
183529,1708
183530,1850
183531,1708
183532,1684
183533,1668
183534,7724
183535,1696
183536,1688
183537,6518
183538,1664
183539,2552
183540,1768
183541,2700
183542,3854
183543,4162
183544,3482
183545,3598
183546,1678
183547,8946
183548,5516
183549,10196
183550,5612
183551,6928
183552,1692
183553,8144
183554,5228
183555,1704
183556,4978
183557,2656
183558,1670
183559,53252
183560,1762
183561,1924
183562,2620
183563,203164
183564,194214
183565,1734
183566,152738
183567,205682
183568,2848
183569,5462
183570,2708
183571,4642
183572,4046
183573,11178
183574,13476
183575,2660
183576,1728
183577,3862
183578,1690
183579,1694
183580,1704
183581,42114
183582,1708
183583,1700
183584,11526
183585,8072
183586,11694
183587,2520
183588,2626
183589,11360
183590,1784
183591,1962
183592,1736
183593,5702
183594,9836
183595,30838
183596,2952
183597,1694
183598,45770
183599,2848
183600,5480
183601,1816
183602,1710
183603,4746
183604,600
183605,1682
183606,1686
183607,1736
183608,6064
183609,7396
183610,2652
183611,5452
183612,5130
183613,2594
183614,2792
183615,1698
183616,6034
183617,3328
183618,3622
183619,4620
183620,1674
183621,8212
183622,1233948
183623,2752
183624,1724
183625,8602
183626,2630
183627,2260
183628,6390
183629,4560
183630,15032
183631,1736
183632,2586
183633,2640
183634,1782
183635,1930
183636,64
183637,4396
183638,2
183639,1832
183640,1668
183641,2598
183642,20640
183643,21002
183644,10840
183645,2622
183646,2876
183647,2722
183648,12584
183649,1776
183650,4492
183651,3406
183652,1690
183653,1692
183654,2572
183655,29164
183656,4332
183657,2552
183658,4316
183659,4352
183660,2660
183661,1270
183662,1716
183663,4474
183664,2756
183665,1804
183666,1674
183667,1688
183668,3592
183669,494
183670,1708
183671,4846
183672,2670
183673,728
183674,1820
183675,1692
183676,1720
183677,1698
183681,1730
183682,1786
183683,13808
183684,6896
183685,1720
183686,2658
183687,15558
183688,71032
183689,16
183690,2688
183691,5144
183692,1694
183693,1698
183694,13524
183695,3282
183696,2582
183697,2714
183698,1646
183699,1856
183700,6884
183701,3752
183702,9610
183703,8984
183704,1666
183705,1654
183706,2688
183707,2618
183708,5388
183709,1688
183710,11194
183711,1814
183712,3062
183713,2896
183714,7038
183715,1696
183716,13830
183717,13864
183718,13802
183719,13848
183720,3438
183721,5164
183722,5330
183723,5240
183724,2054
183725,2642
183726,2738
183727,18812
183728,4554
183729,6494
183730,4326
183731,1688
183732,1910
183733,13080
183734,8564
183735,3026
183736,4784
183737,193184
183738,3560
183739,1736
183740,1724
183741,1710
183742,7350
183743,1674
183744,1708
183745,1708
183746,1678
183747,1706
183748,43886
183749,2556
183750,1256
183751,126
183752,4504
183753,2628
183754,1690
183755,2544
183756,4406
183757,3850
183758,8812
183759,4406
183760,1670
183761,1752
183762,2550
183763,4430
183764,1750
183765,1686
183766,2656
183767,12284
183768,1688
183769,1720
183770,21504
183771,18920
183772,2658
183773,4240
183774,2686
183775,12774
183776,2544
183777,1724
183778,27908
183779,1678
183780,1686
183781,1716
183782,1682
183783,1724
183784,10918
183785,1820
183786,1718
183787,1692
183788,1750
183789,1678
183790,1718
183791,1688
183792,1734
183793,1736
183794,1686
183795,1692
183796,1678
183797,2684
183798,1972
183799,2846
183800,302
183801,3832
183802,8590
183803,4466
183804,29028
183805,15820
183806,1690
183807,2680
183808,1766
183809,2140
183810,8140
183811,30
183812,2810
183813,3438
183814,134526
183815,3612
183816,92464
183817,2682
183818,4412
183819,3236
183820,5760
183821,3682
183822,67694
183823,1702
183824,6360
183825,7166
183826,8056
183827,2366
183828,1908
183829,10300
183830,3960
183831,27686
183832,3400
183833,2762
183834,2530
183835,4164
183836,1808
183837,1660
183838,3484
183839,1654
183840,1668
183841,6886
183842,12
183843,9276
183844,1324
183845,4786
183846,9106
183847,3592
183848,6812
183849,1361102
183850,3542004
183851,7068
183852,5292
183853,4588
183854,2616
183855,4674
183856,3718
183857,1676
183858,10532
183859,5204
183860,318
183861,3716
183862,320
183863,4348
183864,3860
183865,4382
183866,6852
183867,1634
183869,4446
183870,33128
183871,3546
183872,3612
183873,21384
183874,2552
183875,3956
183876,2020
183877,42
183878,8230
183879,7232
183880,1670
183881,2356
183882,2650
183883,2616
183884,7606
183885,2532
183886,2540
183887,2618
183888,25482
183889,3846
183890,5336
183891,2642
183892,1636
183893,15485076
183894,1624
183895,1624
